step,topics,train_reward,train_improvement,train_baseline,train_post,train_tokens,train_prompt_leaks,policy_entropy,eval_reward,eval_improvement,eval_tokens,eval_prompt_leaks,best_reference_reward,greedy_actions_json,best_reference_actions_json
306,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.904581492710605,0.09882081492710604,0.013627563662295663,0.11244837858940171,49.625,0.0,0.006108183908300127,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
307,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.625163830613434,0.09657663830613433,0.01352063130450837,0.1100972696106427,50.541666666666664,0.0,0.006108183908300116,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
308,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.723844773738637,0.09686344773738637,0.013281918560228938,0.1101453662976153,49.375,0.0,0.006108183908300109,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
309,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.390717659031243,0.09383217659031244,0.012424381408100526,0.10625655799841295,49.875,0.0,0.006108183908300111,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
310,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.759087755949113,0.09744087755949112,0.014046377192465487,0.11148725475195663,49.75,0.0,0.006108183908300122,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
311,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.519356675320516,0.09456856675320517,0.0141535674792074,0.10872213423241256,48.958333333333336,0.0,0.006108183908300121,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
312,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.348763683378158,0.09418763683378158,0.013181785450131357,0.10736942228391294,51.166666666666664,0.0,0.006108183908300108,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
313,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.658282680475363,0.09588282680475363,0.014066818753095234,0.10994964555784886,48.833333333333336,0.0,0.006108183908300116,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
314,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.468100448066959,0.0956060044806696,0.012735517600169069,0.10834152208083865,51.541666666666664,0.0,0.0061081839083001145,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
315,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.605900769493117,0.09520900769493117,0.012773788867663725,0.1079827965625949,48.583333333333336,0.0,0.006108183908300129,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
316,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.123934378493999,0.09113934378493999,0.013097458531877318,0.10423680231681731,49.833333333333336,0.0,0.00610818390830013,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
317,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.636859265940675,0.09659359265940674,0.013534020165919125,0.11012761282532586,50.375,0.0,0.006108183908300132,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
318,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.584270192179584,0.09534270192179584,0.013757539691332398,0.10910024161312824,49.166666666666664,0.0,0.006108183908300128,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
319,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.671492141061994,0.09663992141061994,0.013476686848103757,0.1101166082587237,49.875,0.0,0.006108183908300126,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
320,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.303863806973429,0.0920136380697343,0.012066989076811923,0.10408062714654621,48.291666666666664,0.0,0.006108183908300129,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
321,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.195209775603842,0.09120209775603842,0.013626397896380378,0.1048284956524188,48.75,0.0,0.00610818390830013,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
322,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.672205236951335,0.09662205236951334,0.014166485417551432,0.11078853778706478,49.833333333333336,0.0,0.006108183908300123,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
323,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.447625305089461,0.09352625305089461,0.014270197740305362,0.10779645079119997,48.416666666666664,0.0,0.006108183908300129,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
324,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.262684335811721,0.09250184335811722,0.013160845850309915,0.10566268920842713,49.791666666666664,0.0,0.00610818390830013,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
325,"decimal_to_binary,fraction_addition,subject_verb_agreement",7.02587171824917,0.1005337171824917,0.01462821189934582,0.11516192908183752,50.458333333333336,0.0,0.006108183908300123,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
326,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.389967847240901,0.09462467847240902,0.013580615553444626,0.10820529402585365,51.208333333333336,0.0,0.006108183908300119,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
327,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.011440458948251,0.09136440458948251,0.012696602977090757,0.10406100756657327,52.083333333333336,0.0,0.006108183908300121,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
328,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.085836550684995,0.09213336550684996,0.012194996409337787,0.10432836191618773,52.125,0.0,0.006108183908300116,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
329,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.952960547969322,0.09875460547969322,0.013012280556252233,0.11176688603594546,48.708333333333336,0.0,0.006108183908300123,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
330,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.314699447170778,0.09274699447170777,0.01288024072524111,0.10562723519694889,49.333333333333336,0.0,0.006108183908300116,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
331,"decimal_to_binary,fraction_addition,subject_verb_agreement",6.531208838231499,0.09668708838231499,0.013673201966396447,0.11036029034871143,52.291666666666664,0.0,0.006108183908300112,6.364564243946788,0.09364564243946788,50.0,0.0,6.496261955650152,"{""decimal_to_binary"": ""place_values:rule:60:quiz"", ""fraction_addition"": ""convert_numerators:rule:92:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:92:noquiz""}","{""decimal_to_binary"": ""place_values:rule:60:noquiz"", ""fraction_addition"": ""convert_numerators:rule:60:noquiz"", ""subject_verb_agreement"": ""self_check:worked_example:60:noquiz""}"
